workID,DESCR,X,Y,Shape_Length,Shape_Area
1,Commercial/Mixed Use,545239.5425,5279310.598,20.76495843,28.05535432
2,Manufacturing/Industrial,546827.6875,5278198.516,38.23683122,80.41024492
3,Commercial/Mixed Use,546775.8362,5277486.733,81.6450214,338.9539121
4,Commercial/Mixed Use,546778.9302,5277470.385,110.7838832,499.5812222
5,Commercial/Mixed Use,546779.4392,5277502.181,91.71404016,403.465279
6,Manufacturing/Industrial,546900.16,5275562.424,118.1567334,663.6842977
7,Manufacturing/Industrial,546929.9921,5275503.581,62.89309783,201.8781637
8,Manufacturing/Industrial,546881.0404,5275562.692,72.95137968,204.5941367
9,Manufacturing/Industrial,547370.3928,5275036.76,94.66463957,513.6371999
10,Manufacturing/Industrial,547394.2619,5274994.83,265.590753,2312.453958
11,Manufacturing/Industrial,547306.8247,5275072.482,201.7145685,1164.69626
12,Manufacturing/Industrial,547342.6219,5275079.214,159.1715268,705.6682438
13,Manufacturing/Industrial,546259.4465,5278175.723,110.1990689,962.0090726
25,Manufacturing/Industrial,546514.2071,5278070.76,97.48917267,385.5487058
26,Manufacturing/Industrial,546563.6172,5278072.979,152.0087273,1040.161277
27,Commercial/Mixed Use,546771.4902,5277457.64,45.84861059,124.0976636
28,Commercial/Mixed Use,546616.091,5277201.416,25.59423745,40.77817213
29,Commercial/Mixed Use,546644.6193,5277293.955,20.47302503,24.21829467
30,Commercial/Mixed Use,546630.7456,5277280.169,30.40900762,55.92018988
31,Manufacturing/Industrial,546622.1475,5277592.71,143.627697,1131.664016
32,Manufacturing/Industrial,546585.7336,5277596.74,118.352983,625.0269749
33,Manufacturing/Industrial,546619.1176,5277489.912,89.35051545,344.0794553
34,Manufacturing/Industrial,546721.5348,5277529.566,208.6751016,2252.925015
35,Manufacturing/Industrial,546781.2686,5277719.787,73.69494536,324.4749286
36,Manufacturing/Industrial,546784.5696,5277737.276,64.63152116,260.4252717
37,Manufacturing/Industrial,546721.7664,5277736.202,113.2866848,623.4929542
38,Manufacturing/Industrial,546502.3628,5277904.303,26.10080791,38.83316145
39,Manufacturing/Industrial,546596.4165,5277814.165,66.38894281,169.7643016
40,Manufacturing/Industrial,546587.3592,5277790.526,11.87205652,10.75676605
41,Manufacturing/Industrial,546566.817,5277862.842,45.7715609,99.63941137
42,Manufacturing/Industrial,546648.6857,5278073.717,162.3941029,1345.690811
44,Manufacturing/Industrial,547036.0793,5275407.666,140.0854231,1109.761737
45,Manufacturing/Industrial,547182.1635,5275263.778,37.81012355,73.05483367
46,Manufacturing/Industrial,547253.2445,5275171.213,71.91529658,229.3633887
47,Manufacturing/Industrial,547256.3523,5275141.655,243.799729,1116.481568
48,Manufacturing/Industrial,547267.5474,5275169.585,34.60913334,64.96854413
49,Manufacturing/Industrial,546997.4973,5274964.846,21.56565407,28.73834189
50,Manufacturing/Industrial,546999.8756,5274980.397,33.4430338,54.61499839
51,Manufacturing/Industrial,547204.4337,5275042.147,49.75696805,149.1013925
52,Manufacturing/Industrial,547235.0508,5274915.879,92.70052971,464.4274694
53,Manufacturing/Industrial,547324.6343,5274894.547,43.67429231,83.76998244
54,Manufacturing/Industrial,547342.517,5274856.008,88.71380681,413.1133139
55,Manufacturing/Industrial,547361.8013,5274848.192,74.12147825,311.0147808
56,Manufacturing/Industrial,546582.0241,5275452.483,96.30396384,257.0253359
57,Manufacturing/Industrial,546586.9445,5275315.139,428.0877768,5512.734276
58,Manufacturing/Industrial,546620.3172,5275628.639,40.23753358,100.683617
59,Manufacturing/Industrial,546582.8739,5275642.433,61.73457837,163.8031342
60,Manufacturing/Industrial,546346.3472,5275842.068,54.63073203,156.609596
61,Manufacturing/Industrial,546432.9816,5275793.519,177.6824951,1748.62145
62,Manufacturing/Industrial,546611.8995,5276074.498,128.0687795,606.0700922
63,Manufacturing/Industrial,546642.6216,5276534.011,23.18255544,28.52855352
64,Commercial/Mixed Use,546555.696,5276587.448,49.14904201,88.27868098
65,Manufacturing/Industrial,546790.2731,5276511.588,98.99414656,479.8984258
66,Manufacturing/Industrial,546807.0159,5275811.067,75.49386046,334.7287264
67,Manufacturing/Industrial,546354.6607,5278130.131,185.9587148,1493.184088
68,Manufacturing/Industrial,546432.9886,5278121.092,140.9534871,826.0458257
69,Manufacturing/Industrial,546378.177,5278053.752,15.191712,13.42688918
70,Manufacturing/Industrial,546312.3254,5278110.401,34.96737019,96.04636798
71,Manufacturing/Industrial,546338.4017,5278089.464,88.52203237,374.6845964
72,Manufacturing/Industrial,546317.2447,5278096.9,45.57959953,163.638492
73,Manufacturing/Industrial,546362.2905,5277982.02,197.5412554,891.2380806
78,Commercial/Mixed Use,546718.4596,5276953.222,333.1569444,1870.909582
79,Commercial/Mixed Use,546782.971,5277242.885,88.17607187,403.5284453
80,Commercial/Mixed Use,546780.6608,5277258.944,104.4078173,591.3325539
81,Commercial/Mixed Use,546776.0777,5277224.551,35.8768963,68.28856066
82,Commercial/Mixed Use,546796.1664,5277355.229,11.09605649,7.288319116
83,Commercial/Mixed Use,546775.0883,5277366.638,45.49691301,108.0004477
84,Commercial/Mixed Use,546789.1935,5277443.093,62.16615199,236.1882902
85,Commercial/Mixed Use,546672.8915,5277395.911,64.67015933,172.7448502
86,Manufacturing/Industrial,546719.7357,5277604.118,112.3566376,644.4878458
87,Commercial/Mixed Use,546776.5282,5277538.662,103.1388771,490.802327
88,Manufacturing/Industrial,546777.0164,5277764.28,143.0567948,1127.476017
89,Manufacturing/Industrial,546733.6313,5277905.956,235.2829357,3152.928276
90,Manufacturing/Industrial,546725.7053,5277755.883,67.71124901,263.3595651
91,Manufacturing/Industrial,546591.4703,5278131.204,218.0452789,2041.912965
92,Manufacturing/Industrial,546360.6751,5276076.421,682.6248331,15901.82484
93,Manufacturing/Industrial,546461.3733,5275922.826,162.4675577,1542.388191
94,Manufacturing/Industrial,546782.7373,5276423.764,119.6260683,879.2531932
95,Manufacturing/Industrial,546792.5986,5276374.95,100.3238383,615.2983251
96,Manufacturing/Industrial,546793.1355,5276336.263,139.9185899,1038.666279
97,Manufacturing/Industrial,546662.3668,5276181.846,490.7514389,6204.321752
98,Manufacturing/Industrial,546603.8215,5275782.805,30.26535282,45.37797305
99,Manufacturing/Industrial,547388.0952,5274811.925,34.08706176,61.01373684
100,Manufacturing/Industrial,547232.9505,5274975.616,265.2862984,2612.25317
101,Manufacturing/Industrial,547283.3582,5274918.897,244.7596899,2298.238963
102,Manufacturing/Industrial,547342.0498,5274923.109,90.09877415,483.91525
103,Manufacturing/Industrial,546372.2877,5275925.872,245.6608062,3346.131436
104,Commercial/Mixed Use,545219.6897,5276390.56,110.4594566,754.3179167
176,Manufacturing/Industrial,546392.6845,5276997.479,61.0426686,196.7657328
177,Manufacturing/Industrial,546394.7679,5276969.821,75.76744531,358.7763745
261,Commercial/Mixed Use,546373.4167,5277498.921,49.43429653,137.5912257
262,Commercial/Mixed Use,546378.2821,5277479.857,50.32969435,149.6085623
264,Commercial/Mixed Use,546370.0203,5277464.735,61.39071274,244.69479
265,Commercial/Mixed Use,546332.8796,5277436.351,63.22814871,202.861297
267,Commercial/Mixed Use,546292.2408,5277435.332,60.71353123,230.3681289
317,Manufacturing/Industrial,546350.9865,5277834.653,282.4003643,2887.422934
658,Commercial/Mixed Use,545981.2141,5276257.255,71.79015463,252.4416622
856,Manufacturing/Industrial,545975.8179,5275776.283,219.9864834,1736.620962
989,Commercial/Mixed Use,545833.7585,5275435.666,46.02106643,108.9119707
990,Commercial/Mixed Use,545715.3024,5275391.489,215.0648503,1765.631045
991,Manufacturing/Industrial,546581.3809,5275478.654,66.61952258,221.4303229
998,Commercial/Mixed Use,546020.4154,5276317.575,120.2595791,712.278937
1066,Commercial/Mixed Use,546290.66,5277392.493,58.19464989,170.2087796
1067,Commercial/Mixed Use,546272.3622,5277390.602,44.16043961,112.4787364
1068,Commercial/Mixed Use,546380.8756,5277352.913,127.2255588,802.6880436
1069,Commercial/Mixed Use,546391.956,5277392.62,61.6875616,189.707173
1135,Commercial/Mixed Use,545452.1195,5275433.848,47.43541207,110.1181949
1255,Manufacturing/Industrial,546390.7031,5276414.179,439.3664892,4972.314747
1259,Commercial/Mixed Use,546820.5523,5276392.055,74.27801989,327.0336314
1260,Commercial/Mixed Use,546821.9441,5276504.876,167.739609,1282.449181
1261,Commercial/Mixed Use,546827.7902,5276373.186,87.12907837,429.8801609
1270,Manufacturing/Industrial,546823.8261,5278232.18,64.87750824,115.756976
1271,Manufacturing/Industrial,546819.8787,5278218.612,44.63422938,100.9605743
1272,Commercial/Mixed Use,546819.0459,5276980.26,111.0265072,503.3260705
1273,Commercial/Mixed Use,546813.1091,5276916.151,68.06238076,214.9614838
1274,Manufacturing/Industrial,546947.1566,5275498.352,100.243983,599.0923096
1275,Manufacturing/Industrial,546968.4231,5275485.536,118.9655525,683.1093765
1276,Manufacturing/Industrial,546981.9924,5275466.36,153.792738,1250.02107
1277,Manufacturing/Industrial,547010.0929,5275436.107,174.9801743,1910.156005
1278,Manufacturing/Industrial,546919.156,5275541.002,124.5658487,800.189168
1279,Manufacturing/Industrial,546909.0175,5275552.178,112.4705186,532.7455596
1281,Commercial/Mixed Use,545369.5619,5279135.322,70.86771652,235.6424601
1282,Commercial/Mixed Use,545370.0814,5279111.12,70.66000515,227.3968108
1283,Commercial/Mixed Use,545336.5269,5279131.628,109.2356165,580.0814551
1284,Commercial/Mixed Use,545359.7525,5279064.362,113.9253885,492.4475264
1285,Commercial/Mixed Use,545375.4018,5279091.775,52.09213463,153.3119406
1286,Commercial/Mixed Use,545375.1626,5279101.627,55.68714332,183.6574724
1288,Commercial/Mixed Use,545369.6875,5279125.751,73.67132702,272.8685774
1293,Manufacturing/Industrial,545600.08,5279023.448,68.34139538,284.2218606
1294,Commercial/Mixed Use,545408.0725,5279109.343,41.36305598,98.32407072
1295,Commercial/Mixed Use,545404.9749,5279137.34,103.8512501,436.5740456
1296,Manufacturing/Industrial,545516.0597,5279045.776,27.39341709,42.5577313
1297,Manufacturing/Industrial,545576.255,5279039.133,59.90832083,223.5985373
1298,Manufacturing/Industrial,545588.7586,5279023.138,55.86054779,164.3916138
1299,Manufacturing/Industrial,545572.5213,5279002.405,19.30397849,21.32776262
1300,Manufacturing/Industrial,545497.8777,5279040.14,56.55593422,183.7099194
1301,Commercial/Mixed Use,545408.8701,5279100.425,41.8140158,107.4343393
1302,Commercial/Mixed Use,545421.947,5279105.616,54.72265506,152.9780927
1303,Manufacturing/Industrial,545431.0238,5279105.637,55.08027508,157.2950907
1304,Manufacturing/Industrial,545577.6409,5279025.255,56.26489417,199.1230611
1305,Manufacturing/Industrial,545681.9976,5279031.239,211.9601586,1915.791012
1306,Manufacturing/Industrial,545875.7704,5278962.331,92.40769206,479.4050821
1307,Manufacturing/Industrial,545981.7354,5278912.963,22.57019657,27.30305445
1308,Manufacturing/Industrial,545976.302,5278906.376,24.25857324,28.99752493
1309,Manufacturing/Industrial,545926.0557,5278854.419,64.11940027,225.4112842
1310,Manufacturing/Industrial,545840.3248,5278924.061,231.0625075,2587.713472
1311,Manufacturing/Industrial,545897.5044,5278885.948,195.04952,2340.595396
1312,Manufacturing/Industrial,546506.5463,5278207.431,335.9611383,3229.05484
1313,Manufacturing/Industrial,546270.2335,5278264.028,113.6665327,756.5702669
1314,Manufacturing/Industrial,546271.4958,5278306.705,144.1026152,732.8846836
1315,Manufacturing/Industrial,546224.0042,5278355.796,73.58600661,290.8966697
1316,Manufacturing/Industrial,546272.0153,5278343.76,95.55395465,570.8664909
1317,Manufacturing/Industrial,546273.1942,5278294.143,80.28449215,122.7396901
1318,Manufacturing/Industrial,546179.4373,5278300.713,125.4617619,944.7018077
1319,Manufacturing/Industrial,546228.3082,5278341.518,105.3781084,455.2148982
1322,Manufacturing/Industrial,546064.9317,5278389.623,115.7766195,835.8672926
1323,Manufacturing/Industrial,546081.2066,5278363.541,92.71517617,495.1143249
1324,Manufacturing/Industrial,546186.144,5278415.913,55.15506592,140.4115378
1325,Manufacturing/Industrial,546169.1858,5278415.068,56.96799131,185.8582488
1326,Manufacturing/Industrial,546180.192,5278337.658,119.4025313,851.5604661
1327,Manufacturing/Industrial,546137.2125,5278321.657,61.73601216,207.5668063
1328,Manufacturing/Industrial,546231.9022,5278377.278,124.7663794,834.8306072
1329,Manufacturing/Industrial,546176.5075,5278370.388,90.14260021,457.9782803
1330,Manufacturing/Industrial,546139.372,5278358.115,73.84468883,219.2751919
1331,Manufacturing/Industrial,546223.9976,5278415.952,72.77718965,292.9273735
1332,Manufacturing/Industrial,546131.3154,5278306.398,65.43413263,240.6658248
1333,Manufacturing/Industrial,546145.2507,5278305.39,85.51642773,384.4623868
1334,Manufacturing/Industrial,546229.9964,5278399.879,107.7213657,652.6083374
1335,Manufacturing/Industrial,546136.7617,5278343.228,96.22763881,545.9842653
1336,Manufacturing/Industrial,546281.3174,5278406.97,94.83162335,513.128758
1337,Manufacturing/Industrial,546275.6649,5278456.251,74.51961061,316.9441249
1338,Manufacturing/Industrial,546271.8168,5278371.617,105.5311629,687.7639467
1339,Manufacturing/Industrial,546270.3752,5278474.278,117.7649535,663.2728516
1340,Manufacturing/Industrial,546269.2799,5278563.069,99.15769519,561.2213228
1341,Manufacturing/Industrial,546228.2243,5278518.119,183.0360686,1762.929923
1342,Manufacturing/Industrial,546260.7894,5278599.235,121.61616,781.3926398
1343,Manufacturing/Industrial,546268.2472,5278505.046,126.8611926,669.5591139
1344,Manufacturing/Industrial,546228.9824,5278473.202,155.3771068,1422.030912
1345,Manufacturing/Industrial,546149.9917,5278619.797,29.31696193,38.91483185
1346,Manufacturing/Industrial,546145.243,5278610.18,23.92567834,31.90114321
1347,Manufacturing/Industrial,546134.3253,5278579.755,124.3832291,918.0248024
1348,Manufacturing/Industrial,546134.9181,5278541.564,124.8545642,923.921863
1349,Manufacturing/Industrial,546135.6434,5278610.307,45.17624448,112.4077615
1350,Manufacturing/Industrial,546138.0512,5278604.547,29.4886971,44.14849469
1351,Manufacturing/Industrial,546227.7267,5278609.098,168.3095232,1730.61558
1352,Manufacturing/Industrial,546175.0782,5278538.211,121.7032344,925.7178552
1353,Manufacturing/Industrial,546184.1542,5278518.916,28.38097501,49.75544854
1354,Manufacturing/Industrial,546166.5913,5278516.553,37.40911074,82.69872487
1355,Manufacturing/Industrial,546228.1666,5278576.782,104.0561872,581.3598007
1356,Manufacturing/Industrial,546215.5876,5278565.565,32.30421626,60.22365785
1357,Manufacturing/Industrial,546078.1429,5278525.869,67.48176963,250.436997
1358,Manufacturing/Industrial,546083.6226,5278543.368,63.97894224,183.059877
1359,Manufacturing/Industrial,546067.1404,5278481.375,139.6598329,1069.36864
1360,Manufacturing/Industrial,546149.3478,5278493.94,7.819623005,4.666571181
1361,Manufacturing/Industrial,546087.2398,5278526.012,60.01071333,164.1662456
1362,Manufacturing/Industrial,546036.1062,5278556.223,38.87050925,87.69663379
1363,Manufacturing/Industrial,546135.3105,5278499.385,79.82607694,379.3033291
1364,Manufacturing/Industrial,546083.5192,5278562.972,68.12330557,261.9074505
1365,Manufacturing/Industrial,546087.169,5278495.416,36.25729066,79.86847449
1366,Manufacturing/Industrial,546134.2404,5278421.889,37.7153353,38.68507372
1367,Manufacturing/Industrial,546178.965,5278447.967,74.72128672,315.0820822
1368,Manufacturing/Industrial,546087.1732,5278412.635,55.138585,187.5416747
1369,Manufacturing/Industrial,546146.9351,5278415.461,57.45733282,174.5987153
1370,Manufacturing/Industrial,546138.6047,5278452.533,92.19868621,492.0684697
1371,Manufacturing/Industrial,546135.3031,5278476.236,110.5666322,752.7852845
1372,Manufacturing/Industrial,546007.6059,5278448.931,45.73868521,117.9335921
1373,Manufacturing/Industrial,546012.6767,5278459.89,27.58568015,31.02323621
1374,Manufacturing/Industrial,546020.6537,5278447.284,65.8579835,267.7311692
1375,Manufacturing/Industrial,546027.9839,5278479.541,113.4528058,768.9311383
1376,Manufacturing/Industrial,546014.0037,5278535.011,46.7883904,82.24393485
1377,Manufacturing/Industrial,546013.8327,5278528.604,43.99771976,106.0071635
1378,Manufacturing/Industrial,546016.9627,5278513.458,88.42883262,440.9265016
1379,Manufacturing/Industrial,546393.0371,5278746.691,115.2643613,504.1307518
1380,Manufacturing/Industrial,546365.5375,5278634.612,29.81183282,39.316505
1381,Manufacturing/Industrial,546347.1711,5278664.525,81.68370919,322.4104945
1382,Manufacturing/Industrial,546340.1467,5278704.904,100.9740525,637.0015509
1383,Manufacturing/Industrial,546353.3595,5278637.596,35.69153433,56.19501764
1384,Manufacturing/Industrial,546374.154,5278699.47,114.092058,511.2652053
1385,Manufacturing/Industrial,546301.9144,5278645.881,64.96639337,252.630952
1386,Manufacturing/Industrial,546309.5462,5278628.824,26.92493475,36.85193572
1387,Manufacturing/Industrial,546316.6204,5278681.076,124.2651298,638.1093181
1388,Manufacturing/Industrial,546132.8835,5278621.355,68.6792601,272.4859851
1389,Manufacturing/Industrial,546170.9574,5278637.717,85.58946142,402.6721161
1390,Manufacturing/Industrial,546185.3982,5278640.492,33.8172531,65.66173228
1391,Manufacturing/Industrial,546174.6439,5278624.354,92.78802615,357.0015732
1392,Manufacturing/Industrial,546136.2713,5278672.734,112.8890099,793.5774229
1393,Manufacturing/Industrial,546127.5468,5278691.277,54.99397226,157.7087338
1394,Manufacturing/Industrial,546161.1504,5278753.13,145.2940641,1273.324004
1395,Manufacturing/Industrial,546246.141,5278719.193,45.3083441,97.32829527
1396,Manufacturing/Industrial,546260.9274,5278758.398,55.57101197,147.1773231
1397,Manufacturing/Industrial,546053.7202,5278571.295,94.03747453,346.4554264
1398,Manufacturing/Industrial,546024.8595,5278601.982,133.6053149,935.0551028
1399,Manufacturing/Industrial,546018.915,5278582.214,99.16504602,528.9643337
1400,Manufacturing/Industrial,546084.6666,5278578.076,56.83955987,131.0302397
1401,Manufacturing/Industrial,546068.7577,5278658.773,121.3984937,919.8324532
1402,Manufacturing/Industrial,546010.2166,5278654.366,83.91325662,435.5426752
1403,Manufacturing/Industrial,546004.6191,5278600.907,29.70307982,52.36780246
1404,Manufacturing/Industrial,546018.9312,5278569.273,88.67619055,351.8717928
1405,Manufacturing/Industrial,546073.3135,5278682.101,97.06249169,505.8072494
1406,Manufacturing/Industrial,546061.7926,5278806.004,98.95295036,576.0175236
1407,Manufacturing/Industrial,545991.3642,5278831.518,177.5820198,1867.76055
1411,Commercial/Mixed Use,546811.8634,5277154.702,57.3245288,203.30961
1412,Manufacturing/Industrial,546718.8927,5278211.378,118.9469467,877.217324
1413,Manufacturing/Industrial,546755.0732,5278221.043,69.99867177,228.2540138
1414,Manufacturing/Industrial,546785.8153,5278194.429,213.1934026,1655.811243
1415,Commercial/Mixed Use,546832.4047,5276464.243,45.77738735,130.9560399
1416,Commercial/Mixed Use,546826.8004,5276438.09,68.32129719,192.1945705
1417,Commercial/Mixed Use,546823.989,5276348.13,132.5114114,706.6463898
1418,Commercial/Mixed Use,546827.968,5276294.028,116.6379418,796.0421894
1419,Manufacturing/Industrial,546063.4968,5278519.852,43.2041265,116.9806112
1420,Manufacturing/Industrial,546136.6965,5278651.185,103.7048248,499.3850462
1421,Manufacturing/Industrial,546205.6209,5278789.503,105.8934854,685.9347164
2211,Manufacturing/Industrial,546647.7901,5278194.308,136.6616926,920.4221531
2212,Manufacturing/Industrial,546684.1952,5278197.884,149.6396527,1065.641761
2649,Commercial/Mixed Use,544960.8064,5278007.907,65.96887997,215.0023545
2650,Commercial/Mixed Use,544954.7842,5277995.676,71.45237765,258.0526662
3060,Commercial/Mixed Use,544966.2414,5276439.17,101.9966297,469.9027685
3116,Commercial/Mixed Use,545219.2388,5276804.172,87.22545921,309.8932785
3407,Commercial/Mixed Use,545153.8072,5276476.033,44.47679673,98.45348918
3410,Commercial/Mixed Use,545174.0847,5276491.8,71.76538876,221.0261814
3412,Commercial/Mixed Use,545218.5238,5276665.526,211.2135231,1100.425226
3417,Commercial/Mixed Use,545018.2653,5276500.41,83.48877224,368.3757752
3425,Commercial/Mixed Use,545220.961,5276738.371,181.3641947,1751.149222
3767,Commercial/Mixed Use,545020.3976,5278149.89,138.9639638,977.2209835
3773,Commercial/Mixed Use,545030.596,5278049.365,74.37630056,340.4162442
3774,Commercial/Mixed Use,545021.5986,5278068.961,74.44167103,254.4684255
3780,Commercial/Mixed Use,544955.4888,5278129.531,74.47820033,261.3619036
3781,Commercial/Mixed Use,544955.6791,5278114.271,75.57045917,269.8478033
3936,Commercial/Mixed Use,544954.2244,5278144.501,95.09173064,346.1840317
3937,Commercial/Mixed Use,544954.5114,5278063.268,168.2052716,1077.533515
4286,Commercial/Mixed Use,545020.4744,5278174.862,128.6289918,835.382806
4399,Commercial/Mixed Use,545157.8315,5278663.166,111.5653935,626.4768575
4489,Commercial/Mixed Use,545204.9836,5278708.948,68.62860919,284.9091915
4491,Commercial/Mixed Use,545206.6868,5278738.018,55.71903015,193.1386691
4586,Manufacturing/Industrial,545265.4533,5279071.929,94.99612393,493.5589024
4587,Manufacturing/Industrial,545249.3033,5279055.81,67.44743284,268.3681851
4588,Manufacturing/Industrial,545241.1916,5279048.887,38.09446075,88.15192657
4591,Manufacturing/Industrial,545249.0269,5279068.424,29.20084963,53.27241645
4761,Manufacturing/Industrial,545755.1933,5278868.545,236.5670575,3310.186102
4762,Manufacturing/Industrial,545749.1977,5278799.565,125.4325679,983.6223243
4763,Manufacturing/Industrial,545788.5523,5278716.766,43.0525301,89.79273771
4764,Manufacturing/Industrial,545922.9822,5278731.026,346.8907553,4580.098432
4765,Manufacturing/Industrial,545873.3932,5278671.926,181.8468574,1682.743641
4766,Manufacturing/Industrial,545834.4578,5278732.881,183.4840406,1955.695891
4767,Manufacturing/Industrial,545867.282,5278764.873,321.154169,3869.234968
4768,Manufacturing/Industrial,545672.4787,5278808.171,91.08774808,339.989462
4769,Manufacturing/Industrial,545697.0568,5278814.584,94.86379571,457.0495123
4770,Manufacturing/Industrial,545773.9034,5278715.375,52.95480688,156.30136
4771,Manufacturing/Industrial,545857.6261,5278655.675,8.065514411,4.964678901
4772,Manufacturing/Industrial,545875.5318,5278611.16,127.3271678,325.2203127
4773,Manufacturing/Industrial,545841.5407,5278688.433,126.0110733,975.7499141
4774,Manufacturing/Industrial,545854.4098,5278660.782,16.44234019,15.41318759
4775,Manufacturing/Industrial,545591.9157,5278951.774,80.1799038,298.2072567
4776,Manufacturing/Industrial,545588.5061,5278912.113,55.95748802,133.7291449
4777,Manufacturing/Industrial,545375.5151,5279001.074,111.053081,684.340743
4778,Manufacturing/Industrial,545532.7241,5278922.423,58.49885362,154.4996438
4779,Manufacturing/Industrial,545466.3198,5278964.584,107.9809035,679.5145853
4831,Commercial/Mixed Use,545211.0423,5278672.478,82.11217755,297.9330413
4832,Commercial/Mixed Use,545215.8875,5278663.343,70.27720282,173.4748547
4837,Commercial/Mixed Use,545206.0863,5278652.153,43.16220247,108.217722
4952,Commercial/Mixed Use,545828.1303,5278448.027,57.32649856,164.0286606
4956,Commercial/Mixed Use,545844.1346,5278455.423,106.6553823,618.9656175
4972,Manufacturing/Industrial,545958.8368,5278521.129,81.03305683,274.2649119
4973,Manufacturing/Industrial,545927.1514,5278609.213,109.6324031,742.5042661
4974,Manufacturing/Industrial,545965.3688,5278585.906,126.8469418,966.735879
4975,Manufacturing/Industrial,545968.0953,5278507.802,86.59669709,354.2984471
4976,Manufacturing/Industrial,545957.4261,5278651.57,82.70493486,421.8538175
4977,Manufacturing/Industrial,545922.9387,5278651.7,117.7745503,733.4572415
4978,Manufacturing/Industrial,545962.9183,5278613.032,95.93642588,497.707052
4979,Manufacturing/Industrial,545959.9563,5278726.217,363.7171626,5248.661495
4991,Commercial/Mixed Use,544950.964,5278196.718,122.7893857,527.3330296
4992,Commercial/Mixed Use,544952.6641,5278175.125,72.56087154,245.8176122
5032,Manufacturing/Industrial,547130.4868,5278225.96,148.7364814,1331.650169
5033,Manufacturing/Industrial,547218.293,5278174.246,154.4048015,1496.131963
5034,Manufacturing/Industrial,547160.7787,5278219.007,54.50255342,185.6309562
5041,Commercial/Mixed Use,546876.8806,5277111.72,76.11804822,344.829694
5043,Commercial/Mixed Use,546878.3888,5276982.604,111.3563671,751.6444788
5081,Commercial/Mixed Use,546879.3941,5277397.486,54.10525835,151.6542596
5084,Commercial/Mixed Use,546872.243,5277365.956,66.19365907,210.5377227
5124,Commercial/Mixed Use,546866.3765,5277485.632,44.71637553,123.0312333
5125,Commercial/Mixed Use,546889.9189,5277486.224,47.82533908,123.8491386
5126,Commercial/Mixed Use,546871.8143,5277518.017,51.2829023,147.3283062
5127,Commercial/Mixed Use,546889.8544,5277504.247,39.82435259,89.63433915
5130,Commercial/Mixed Use,546879.5093,5277571.084,80.6811168,292.2937285
5131,Commercial/Mixed Use,546879.7277,5277548.824,54.28948035,176.2856078
5134,Commercial/Mixed Use,546871.736,5277461.708,68.34385942,265.7224062
5135,Commercial/Mixed Use,546890.0685,5277446.982,50.61452517,151.2558305
5136,Commercial/Mixed Use,546869.4,5277441.848,78.38012342,288.8567762
5162,Commercial/Mixed Use,546876.4621,5277721.085,107.9734939,568.004077
5164,Commercial/Mixed Use,546872.0616,5277693.268,46.89259083,124.9431146
5165,Commercial/Mixed Use,546872.221,5277682.969,47.52767346,129.9084251
5166,Commercial/Mixed Use,546881.8832,5277813.521,66.77859118,218.5203149
5168,Commercial/Mixed Use,546872.1063,5277762.882,42.72834092,93.45333341
5169,Commercial/Mixed Use,546872.2816,5277770.949,43.69203247,99.17837417
5170,Commercial/Mixed Use,546872.3791,5277784.976,55.38116597,161.5750731
5224,Commercial/Mixed Use,546914.4623,5278063.88,152.8569756,1086.04581
5245,Commercial/Mixed Use,546869.1493,5277868.617,121.3165374,865.9979016
5251,Commercial/Mixed Use,547156.0217,5278119.437,101.3853489,427.3718715
5252,Commercial/Mixed Use,547112.5953,5278150.809,101.2983991,592.8312148
5253,Commercial/Mixed Use,547160.4054,5278184.54,146.3538843,976.5283905
5255,Commercial/Mixed Use,547091.1396,5278142.148,93.3755609,241.7553345
5256,Commercial/Mixed Use,547080.5987,5278124.737,27.84098415,48.42650912
5263,Commercial/Mixed Use,546967.0777,5278095.144,121.154057,659.7724431
5267,Manufacturing/Industrial,547540.6689,5278038.438,217.7982845,2203.042993
5268,Manufacturing/Industrial,547508.4455,5278004.583,46.70678189,91.29469505
5269,Manufacturing/Industrial,547598.56,5278000.195,153.6827086,1064.045495
5270,Manufacturing/Industrial,547465.0508,5278047.742,235.8237554,2021.98869
5271,Manufacturing/Industrial,547481.1311,5277954.109,88.96164144,463.7636394
5272,Manufacturing/Industrial,547540.7145,5277995.972,104.3573467,446.596726
5286,Manufacturing/Industrial,547841.978,5277912.051,110.9756436,570.2279523
5287,Manufacturing/Industrial,547829.4168,5277854.276,280.666592,1375.394512
5288,Manufacturing/Industrial,547787.1351,5277907.268,61.66345404,120.1935075
5289,Manufacturing/Industrial,547817.7012,5277899.488,15.22942879,14.26542342
5290,Manufacturing/Industrial,547819.4214,5277887.378,48.83007657,122.2793002
5292,Manufacturing/Industrial,547798.0533,5277816.725,106.6704997,732.6981813
5293,Manufacturing/Industrial,547823.5754,5277809.748,106.5782929,690.9143803
5294,Manufacturing/Industrial,547763.0083,5277825.911,104.1645763,610.512673
5295,Manufacturing/Industrial,547781.6637,5277851.289,44.22602584,117.2811564
5296,Manufacturing/Industrial,547683.9228,5277969.788,36.05252469,77.3799669
5297,Manufacturing/Industrial,547674.5363,5277939.721,33.04445243,62.13196261
5301,Manufacturing/Industrial,547671.6237,5277842.385,172.3841729,653.9965919
5315,Manufacturing/Industrial,547609.2731,5277872.511,94.29771033,281.384451
5348,Manufacturing/Industrial,547548.179,5277908.927,40.82940503,87.31616049
